ids,context,question,answer,title
55adac0c8f185733,"This relieved Finn very much, for, after all, he had great confidence in his wife, knowing, as he did, that she had got him out of many a quandary before. Having everything now prepared, she sent round to the neighbours and borrowed one-and-twenty iron griddles, which she took and kneaded into the hearts of one-and-twenty cakes of bread, and these she baked on the fire in the usual way, setting them aside in the cupboard according as they were done.",What did Oonagh do with the iron griddles?,kneaded into the hearts of one-and-twenty cakes of bread,a-legend-of-knockmany
3227942da8c85dd2,"This relieved Finn very much, for, after all, he had great confidence in his wife, knowing, as he did, that she had got him out of many a quandary before. Having everything now prepared, she sent round to the neighbours and borrowed one-and-twenty iron griddles, which she took and kneaded into the hearts of one-and-twenty cakes of bread, and these she baked on the fire in the usual way, setting them aside in the cupboard according as they were done.",What happened after Oonagh prepared the threads?,Oonagh sent round to the neighbors and borrowed one-and-twenty iron griddles.,a-legend-of-knockmany
a8fd1287de605412,"This relieved Finn very much, for, after all, he had great confidence in his wife, knowing, as he did, that she had got him out of many a quandary before. Having everything now prepared, she sent round to the neighbours and borrowed one-and-twenty iron griddles, which she took and kneaded into the hearts of one-and-twenty cakes of bread, and these she baked on the fire in the usual way, setting them aside in the cupboard according as they were done.",What will happen if Finn lost the middle finger on his right hand?,He will be no more than a common man.,a-legend-of-knockmany
f0325294923359e8,"At length the next day he was seen coming across the valley, and Oonagh knew that it was time to commence operations. This, to be sure, was wormwood to Finn--I mean going into the cradle in such a cowardly manner--but he knew Oonagh very well; and finding that he had nothing else for it, with a very rueful face he gathered himself into it and lay snug, as she had desired him. ""I am,"" says she, ""and I have no reason, I hope, to be ashamed of my husband.""",What did Oonagh desire Finn to do?,lie down in the cradle and cover himself up with the clothes,a-legend-of-knockmany
4240c5753e085257,"At length the next day he was seen coming across the valley, and Oonagh knew that it was time to commence operations. This, to be sure, was wormwood to Finn--I mean going into the cradle in such a cowardly manner--but he knew Oonagh very well; and finding that he had nothing else for it, with a very rueful face he gathered himself into it and lay snug, as she had desired him. ""I am,"" says she, ""and I have no reason, I hope, to be ashamed of my husband.""",Who was named the strongest and bravest man in Ireland?,Finn M'Coul,a-legend-of-knockmany
22a1262e670856b3,"At length the next day he was seen coming across the valley, and Oonagh knew that it was time to commence operations. This, to be sure, was wormwood to Finn--I mean going into the cradle in such a cowardly manner--but he knew Oonagh very well; and finding that he had nothing else for it, with a very rueful face he gathered himself into it and lay snug, as she had desired him. ""I am,"" says she, ""and I have no reason, I hope, to be ashamed of my husband.""",Why was Finn not at home?,He set out there to try if he could catch Far Rua.,a-legend-of-knockmany
ecdacdd222c95bdb,"At this Oonagh set up a loud laugh of great contempt, by the way, and looked at him as if he were only a mere handful of a man. When Finn saw this he felt a certain description of moisture, which shall be nameless, oozing out through every pore of his skin; but Oonagh, depending upon her woman's wit, felt not a whit daunted.",What did Far Rua do after he pulled the middle finger and cracked it three times?,"went outside, and getting his arms about the house, completely turned it as Oonagh had wished",a-legend-of-knockmany
11bff3099bae5e39,"At this Oonagh set up a loud laugh of great contempt, by the way, and looked at him as if he were only a mere handful of a man. When Finn saw this he felt a certain description of moisture, which shall be nameless, oozing out through every pore of his skin; but Oonagh, depending upon her woman's wit, felt not a whit daunted. Now, Finn says there's a fine spring well somewhere under the rocks behind the hill there below, and it was his intention to pull them asunder; but having heard of you he left the place in such a fury that he never thought of it.",What did Far Rua do after he cracked his right middle finger?,"stooped down, tore a cleft about four hundred feet deep and a quarter of a mile in length",a-legend-of-knockmany
6fc60c91d2c05717,"At this Oonagh set up a loud laugh of great contempt, by the way, and looked at him as if he were only a mere handful of a man. When Finn saw this he felt a certain description of moisture, which shall be nameless, oozing out through every pore of his skin; but Oonagh, depending upon her woman's wit, felt not a whit daunted.",What did Oonagh depend on?,her woman's wit,a-legend-of-knockmany
d2812fc207905c65,"At this Oonagh set up a loud laugh of great contempt, by the way, and looked at him as if he were only a mere handful of a man. When Finn saw this he felt a certain description of moisture, which shall be nameless, oozing out through every pore of his skin; but Oonagh, depending upon her woman's wit, felt not a whit daunted.",Why didn't Finn pull the well asunder?,He left the place in such a fury that he never thought of it.,a-legend-of-knockmany
b9b73009a00150d9,"She then brought Far Rua down to see the place, which was then all one solid rock; and after looking at it for some time, he cracked his right middle finger nine times, and, stooping down, tore a cleft about four hundred feet deep and a quarter of a mile in length, which has since been christened by the name of Lumford's Glen. She accordingly brought him in, and placing half a dozen of the cakes we spoke of before him, together with a can or two of butter, a side of boiled bacon, and a stack of cabbage, she desired him to help himself--for this, be it known, was long before the invention of potatoes.",Why did Oonagh treat Far Rua kindly in her house?,"If she didn't do it, Finn would not be pleased with her.",a-legend-of-knockmany
